OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT,x,y
31317,87053,SAN YSIDRO,NM,35.515091259,-106.72918164,35.515091259,-106.72918164,-11881038.1529476,4234102.18564173
31318,87056,STANLEY,NM,35.142704937,-106.0267008,35.142704937,-106.0267008,-11802838.3435468,4183291.12535577
31319,87059,TIJERAS,NM,35.040664428,-106.30621166,35.040664428,-106.30621166,-11833953.3501532,4169408.65144393
31320,87060,TOME,NM,34.7287,-106.7235,34.7287,-106.7235,-11880405.6756759,4127073.40537208
31321,87061,TORREON,NM,34.792590157,-106.01149488,34.792590157,-106.01149488,-11801145.6282753,4135730.57557697
31322,87062,VEGUITA,NM,34.466455309,-106.72434165,34.466455309,-106.72434165,-11880499.3677254,4091608.8761235
31323,87063,WILLARD,NM,34.652068085,-105.56415266,34.652068085,-105.56415266,-11751347.7201346,4116698.53739562
31324,87064,YOUNGSVILLE,NM,36.256072403,-106.453668,36.256072403,-106.453668,-11850368.1148362,4335913.98849849
31325,87068,BOSQUE FARMS,NM,34.85791391,-106.69802002,34.85791391,-106.69802002,-11877569.2572769,4144588.9370974
31326,87070,CLINES CORNERS,NM,35.0021,-106.0234,35.0021,-106.0234,-11802470.9001716,4164166.52933818
31327,87072,COCHITI PUEBLO,NM,35.589610949,-106.33530292,35.589610949,-106.33530292,-11837191.7744029,4244298.41504494
31328,87083,COCHITI LAKE,NM,35.647531858,-106.33826638,35.647531858,-106.33826638,-11837521.6652611,4252230.05633727
31329,87102,ALBUQUERQUE,NM,35.08456131,-106.64745955,35.08456131,-106.64745955,-11871940.8915022,4175378.63437433
31330,87103,ALBUQUERQUE,NM,35.0857,-106.6502,35.0857,-106.6502,-11872245.9570008,4175533.53912698
31331,87104,ALBUQUERQUE,NM,35.103813863,-106.67170735,35.103813863,-106.67170735,-11874640.1442511,4177997.99803058
31332,87105,ALBUQUERQUE,NM,35.041817389,-106.68968491,35.041817389,-106.68968491,-11876641.397076,4169565.41328735
31333,87106,ALBUQUERQUE,NM,35.076528999,-106.61777212,35.076528999,-106.61777212,-11868636.1019117,4174285.99879165
31334,87107,ALBUQUERQUE,NM,35.133624051,-106.64136148,35.133624051,-106.64136148,-11871262.057455,4182054.97839457
31335,87108,ALBUQUERQUE,NM,35.072034336,-106.57665903,35.072034336,-106.57665903,-11864059.4136679,4173674.63654046
31336,87109,ALBUQUERQUE,NM,35.149282995,-106.57064549,35.149282995,-106.57064549,-11863389.9894573,4184186.65786161
31337,87110,ALBUQUERQUE,NM,35.107891658,-106.57824371,35.107891658,-106.57824371,-11864235.8194386,4178552.87282598
31338,87111,ALBUQUERQUE,NM,35.137502711,-106.52074484,35.137502711,-106.52074484,-11857835.074509,4182582.94896705
31339,87112,ALBUQUERQUE,NM,35.101629006,-106.51754743,35.101629006,-106.51754743,-11857479.140456,4177700.71101428
31340,87113,ALBUQUERQUE,NM,35.177020826,-106.58657665,35.177020826,-106.58657665,-11865163.4380762,4187963.66452555
31341,87114,ALBUQUERQUE,NM,35.198762789,-106.68848822,35.198762789,-106.68848822,-11876508.1821546,4190925.12654278
31342,87116,ALBUQUERQUE,NM,35.049908963,-106.55074728,35.049908963,-106.55074728,-11861174.9308524,4170665.64289541
31343,87119,ALBUQUERQUE,NM,35.04843,-106.624215,35.04843,-106.624215,-11869353.3200325,4170464.53681327
31344,87120,ALBUQUERQUE,NM,35.135046749,-106.71130699,35.135046749,-106.71130699,-11879048.3560115,4182248.63582995
31345,87121,ALBUQUERQUE,NM,35.05214453,-106.73221421,35.05214453,-106.73221421,-11881375.7370958,4170969.6372106
31346,87122,ALBUQUERQUE,NM,35.178307393,-106.51974558,35.178307393,-106.51974558,-11857723.8373946,4188138.88512606
31347,87123,ALBUQUERQUE,NM,35.069106487,-106.51254637,35.069106487,-106.51254637,-11856922.4250033,4173276.4098093
31348,87124,RIO RANCHO,NM,35.247786861,-106.68304753,35.247786861,-106.68304753,-11875902.5273142,4197605.58164786
31349,87125,ALBUQUERQUE,NM,35.092408,-106.642952,35.092408,-106.642952,-11871439.1133315,4176446.12382185
31350,87144,RIO RANCHO,NM,35.311922513,-106.65074517,35.311922513,-106.65074517,-11872306.6450476,4206351.37703975
31351,87153,ALBUQUERQUE,NM,35.099725,-106.516986,35.099725,-106.516986,-11857416.6423542,4177441.64505843
31352,87154,ALBUQUERQUE,NM,35.116242,-106.531819,35.116242,-106.531819,-11859067.8443612,4179689.2094055
31353,87174,RIO RANCHO,NM,35.24354,-106.667176,35.24354,-106.667176,-11874135.7166765,4197026.70696801
31354,87176,ALBUQUERQUE,NM,35.107784,-106.596827,35.107784,-106.596827,-11866304.5018187,4178538.22320145
31355,87181,ALBUQUERQUE,NM,35.086482,-106.500717,35.086482,-106.500717,-11855605.5855585,4175639.92184993
31356,87184,ALBUQUERQUE,NM,35.185352,-106.620825,35.185352,-106.620825,-11868975.9469587,4189098.35597401
31357,87185,ALBUQUERQUE,NM,35.056547,-106.55395,35.056547,-106.55395,-11861531.4560119,4171568.3131819
31358,87187,ALBUQUERQUE,NM,35.204192,-106.646564,35.204192,-106.646564,-11871841.1993323,4191664.76035728
31359,87190,ALBUQUERQUE,NM,35.107784,-106.596827,35.107784,-106.596827,-11866304.5018187,4178538.22320145
31360,87191,ALBUQUERQUE,NM,35.116242,-106.531819,35.116242,-106.531819,-11859067.8443612,4179689.2094055
31361,87192,ALBUQUERQUE,NM,35.099725,-106.516986,35.099725,-106.516986,-11857416.6423542,4177441.64505843
31362,87193,ALBUQUERQUE,NM,35.187216,-106.680204,35.187216,-106.680204,-11875585.9870025,4189352.2454648
31363,87194,ALBUQUERQUE,NM,35.093824,-106.66952,35.093824,-106.66952,-11874396.6495629,4176638.77204681
31364,87195,ALBUQUERQUE,NM,35.065099,-106.674603,35.065099,-106.674603,-11874962.4865346,4172731.36098811
31365,87196,ALBUQUERQUE,NM,35.080661,-106.619565,35.080661,-106.619565,-11868835.6844003,4174848.06161499
31366,87197,ALBUQUERQUE,NM,35.121329,-106.645034,35.121329,-106.645034,-11871670.8805113,4180381.51887766
31367,87198,ALBUQUERQUE,NM,35.076352,-106.581837,35.076352,-106.581837,-11864635.8226517,4174261.92282199
31368,87199,ALBUQUERQUE,NM,35.159907,-106.575817,35.159907,-106.575817,-11863965.6793171,4185633.15583094
31369,87301,GALLUP,NM,35.521142102,-108.73583426,35.521142102,-108.73583426,-12104417.700805,4234929.7447948
31370,87305,GALLUP,NM,35.523238322,-108.75255175,35.523238322,-108.75255175,-12106278.6832791,4235216.45428102
31371,87310,BRIMHALL,NM,35.8293,-108.5159,35.8293,-108.5159,-12079934.7309738,4277158.66480226
31372,87311,CHURCH ROCK,NM,35.551974023,-108.40049908,35.551974023,-108.40049908,-12067088.3593223,4239147.52130448
31373,87312,CONTINENTAL DIVIDE,NM,35.2263,-108.5046,35.2263,-108.5046,-12078676.8207278,4194677.09448626
31374,87313,CROWNPOINT,NM,35.798110345,-108.04593103,35.798110345,-108.04593103,-12027618.0245448,4272877.10803375
31375,87315,FENCE LAKE,NM,34.870554558,-108.69815456,34.870554558,-108.69815456,-12100223.2157877,4146303.91003804
31376,87316,FORT WINGATE,NM,35.2263,-108.5046,35.2263,-108.5046,-12078676.8207278,4194677.09448626
31377,87317,GAMERCO,NM,35.582837343,-108.7503048,35.582837343,-108.7503048,-12106028.5539493,4243371.21800239
31378,87319,MENTMORE,NM,35.4847,-108.7237,35.4847,-108.7237,-12103066.9211606,4229946.5896798
31379,87321,RAMAH,NM,35.223201256,-108.50422068,35.223201256,-108.50422068,-12078634.5950186,4194254.82447585
31380,87322,REHOBOTH,NM,35.530424074,-108.66077778,35.530424074,-108.66077778,-12096062.4516707,4236199.33890733
31381,87323,THOREAU,NM,35.296507455,-108.12614052,35.296507455,-108.12614052,-12036546.9041283,4204248.68525219
31382,87326,VANDERWAGEN,NM,35.2316,-108.8638,35.2316,-108.8638,-12118662.7818208,4195399.36999081
31383,87347,JAMESTOWN,NM,35.252320312,-108.49747989,35.252320312,-108.49747989,-12077884.2137082,4198223.55386284
31384,87357,PINEHILL,NM,34.928108723,-108.40452845,34.928108723,-108.40452845,-12067536.9067389,4154115.6933485
31385,87401,FARMINGTON,NM,36.740483215,-108.18901649,36.740483215,-108.18901649,-12043546.2250919,4402994.96361272
31386,87402,FARMINGTON,NM,36.773081381,-108.14554475,36.773081381,-108.14554475,-12038706.9731312,4407524.28017083
31387,87410,AZTEC,NM,36.828556673,-107.99939328,36.828556673,-107.99939328,-12022437.4659121,4415236.66416518
31388,87412,BLANCO,NM,36.755098421,-107.76967391,36.755098421,-107.76967391,-11996865.2226183,4405025.419421
31389,87413,BLOOMFIELD,NM,36.704664194,-107.98393471,36.704664194,-107.98393471,-12020716.6257713,4398020.34639231
31390,87415,FLORA VISTA,NM,36.803181083,-108.08713924,36.803181083,-108.08713924,-12032205.3014985,4411708.16081887
31391,87416,FRUITLAND,NM,36.772699694,-108.43855786,36.772699694,-108.43855786,-12071325.0433321,4407471.23594829
31392,87417,KIRTLAND,NM,36.741177145,-108.34426057,36.741177145,-108.34426057,-12060827.9170261,4403091.36091306
31393,87418,LA PLATA,NM,36.918265192,-108.19204784,36.918265192,-108.19204784,-12043883.6734303,4427720.12431665
31394,87419,NAVAJO DAM,NM,36.864777488,-107.69738732,36.864777488,-107.69738732,-11988818.3162284,4420275.23594382
31395,87420,SHIPROCK,NM,36.5079,-108.714,36.5079,-108.714,-12101987.1220999,4370734.5721532
31396,87421,WATERFLOW,NM,36.758353,-108.48185049,36.758353,-108.48185049,-12076144.3568588,4405477.62299784
31397,87499,FARMINGTON,NM,36.748162,-108.176921,36.748162,-108.176921,-12042199.7613042,4404061.71073249
31398,87501,SANTA FE,NM,35.691675008,-105.94033725,35.691675008,-105.94033725,-11793224.3971377,4258278.84463214
31399,87502,SANTA FE,NM,35.654847,-105.958515,35.654847,-105.958515,-11795247.9350114,4253232.19462392
31400,87504,SANTA FE,NM,35.690762,-105.938672,35.690762,-105.938672,-11793039.0223556,4258153.70430937
31401,87505,SANTA FE,NM,35.654211108,-105.95066673,35.654211108,-105.95066673,-11794374.2695914,4253145.07692158
31402,87506,SANTA FE,NM,35.802107095,-106.00543584,35.802107095,-106.00543584,-11800471.1390278,4273425.6675595
31403,87507,SANTA FE,NM,35.639162002,-106.02815512,35.639162002,-106.02815512,-11803000.2377086,4251083.54000073
31404,87508,SANTA FE,NM,35.557955704,-105.9770553,35.557955704,-105.9770553,-11797311.8317666,4239965.99722176
31405,87510,ABIQUIU,NM,36.239383783,-106.28616493,36.239383783,-106.28616493,-11831721.7583775,4333610.40227067
31406,87511,ALCALDE,NM,36.1447,-106.0435,36.1447,-106.0435,-11804708.4219365,4320550.17913892
31407,87512,AMALIA,NM,36.7255,-105.4488,36.7255,-105.4488,-11738506.7207617,4400913.78250107
31408,87513,ARROYO HONDO,NM,36.724411329,-105.44984935,36.724411329,-105.44984935,-11738623.5338694,4400762.58101274
31409,87514,ARROYO SECO,NM,36.63535,-105.5303,36.63535,-105.5303,-11747579.2592614,4388400.43167653
31410,87515,CANJILON,NM,36.5803,-106.5102,36.5803,-106.5102,-11856661.2282897,4380766.36747842
31411,87516,CANONES,NM,36.309749708,-106.37530526,36.309749708,-106.37530526,-11841644.8145222,4343326.58617928
31412,87517,CARSON,NM,36.612700995,-105.81208109,36.612700995,-105.81208109,-11778946.9867154,4385258.91887711
31413,87518,CEBOLLA,NM,36.5803,-106.5102,36.5803,-106.5102,-11856661.2282897,4380766.36747842
31414,87519,CERRO,NM,36.612758296,-105.81137803,36.612758296,-105.81137803,-11778868.7224342,4385266.86560368
31415,87520,CHAMA,NM,36.884995748,-106.6352894,36.884995748,-106.6352894,-11870586.1166014,4423088.77773514
31416,87521,CHAMISAL,NM,36.184258015,-105.7233602,36.184258015,-105.7233602,-11769070.6224178,4326004.70009823
31417,87522,CHIMAYO,NM,35.975392014,-105.91812958,35.975392014,-105.91812958,-11790752.2506216,4297235.87919828
31418,87523,CORDOVA,NM,36.044110881,-105.7078,36.044110881,-105.7078,-11767338.4688772,4306692.65999148
31419,87524,COSTILLA,NM,36.982274,-105.533922,36.982274,-105.533922,-11747982.458457,4436636.29937211
31420,87525,TAOS SKI VALLEY,NM,36.7255,-105.4488,36.7255,-105.4488,-11738506.7207617,4400913.78250107
31421,87528,DULCE,NM,36.935035077,-106.95096488,36.935035077,-106.95096488,-11905726.9502909,4430055.37913685
31422,87529,EL PRADO,NM,36.510228483,-105.61216588,36.510228483,-105.61216588,-11756692.5273363,4371057.06226886
31423,87530,EL RITO,NM,36.256949936,-106.29904785,36.256949936,-106.29904785,-11833155.8784718,4336035.13093936
31424,87531,EMBUDO,NM,36.132113393,-106.03785089,36.132113393,-106.03785089,-11804079.5658879,4318815.23139777
31425,87532,ESPANOLA,NM,35.987269852,-106.05902425,35.987269852,-106.05902425,-11806436.5735415,4298869.86466206
31426,87535,GLORIETA,NM,35.57485368,-105.74251364,35.57485368,-105.74251364,-11771202.7736056,4242278.48442681
31427,87537,HERNANDEZ,NM,36.114754918,-106.1025952,36.114754918,-106.1025952,-11811286.8695088,4316422.98205748
31428,87538,ILFELD,NM,35.54222,-105.47527,35.54222,-105.47527,-11741453.347683,4237813.00521668
31429,87539,LA MADERA,NM,36.599626829,-106.12663902,36.599626829,-106.12663902,-11813963.415308,4383445.89679805
31430,87540,LAMY,NM,35.460014585,-105.91947976,35.460014585,-105.91947976,-11790902.5519716,4226572.34758756
31431,87544,LOS ALAMOS,NM,35.88785314,-106.30367407,35.88785314,-106.30367407,-11833670.8669265,4285201.08909273
31432,87547,WHITE ROCK,NM,35.820276242,-106.20407436,35.820276242,-106.20407436,-11822583.4779262,4275919.7564054
31433,87548,MEDANALES,NM,36.2518525,-106.15903975,36.2518525,-106.15903975,-11817570.2480729,4335331.45465305
31434,87549,OJO CALIENTE,NM,36.61022201,-105.82685432,36.61022201,-105.82685432,-11780591.5351563,4384915.12920439
31435,87551,LOS OJOS,NM,36.6082,-107.1918,36.6082,-107.1918,-11932536.5932144,4384634.72175106
31436,87552,PECOS,NM,35.566606066,-105.68098202,35.566606066,-105.68098202,-11764353.1049995,4241149.73792254
31437,87553,PENASCO,NM,36.191301856,-105.71211084,36.191301856,-105.71211084,-11767818.3493909,4326976.24035954
31438,87554,PETACA,NM,36.522398718,-106.10980256,36.522398718,-106.10980256,-11812089.189154,4372742.77272827
31439,87556,QUESTA,NM,36.717329254,-105.58698517,36.717329254,-105.58698517,-11753889.4235213,4399779.03012896
31440,87557,RANCHOS DE TAOS,NM,36.355589311,-105.6099137,36.355589311,-105.6099137,-11756441.8158056,4349660.87260801
31441,87558,RED RIVER,NM,36.7155385,-105.4254275,36.7155385,-105.4254275,-11735904.9059632,4399530.34652163
31442,87560,RIBERA,NM,35.249672338,-105.40744957,35.249672338,-105.40744957,-11733903.6119501,4197862.59410251
31443,87562,ROWE,NM,35.5677,-105.47925,35.5677,-105.47925,-11741896.3992564,4241299.44413502
31444,87565,SAN JOSE,NM,35.500595189,-105.47188892,35.500595189,-105.47188892,-11741076.9675791,4232119.84689578
31445,87566,OHKAY OWINGEH,NM,36.07102551,-106.0934343,36.07102551,-106.0934343,-11810267.0827856,4310398.77883098
31446,87567,SANTA CRUZ,NM,35.954264321,-105.91451145,35.954264321,-105.91451145,-11790349.4822323,4294330.03664377
31447,87569,SERAFINA,NM,35.293058824,-105.51087059,35.293058824,-105.51087059,-11745416.3872338,4203778.32938871
31448,87571,TAOS,NM,36.39810168,-105.57187653,36.39810168,-105.57187653,-11752207.5374099,4355538.72420491
31449,87573,TERERRO,NM,35.71586125,-105.5964366,35.71586125,-105.5964366,-11754941.5518962,4261594.42405716
31450,87574,TESUQUE,NM,35.7915,-105.9763,35.7915,-105.9763,-11797227.7521552,4271969.8895011
31451,87575,TIERRA AMARILLA,NM,36.452851724,-106.69461379,36.452851724,-106.69461379,-11877190.0774878,4363113.32199414
31452,87576,TRAMPAS,NM,36.1661,-105.5709,36.1661,-105.5709,-11752098.8305876,4323500.61101687
31453,87577,TRES PIEDRAS,NM,36.612700685,-105.81205582,36.612700685,-105.81205582,-11778944.1736718,4385258.87588511
31454,87578,TRUCHAS,NM,36.0441,-105.7078,36.0441,-105.7078,-11767338.4688772,4306691.16194438
31455,87579,VADITO,NM,36.137288099,-105.58629613,36.137288099,-105.58629613,-11753812.7199394,4319528.48322537
31456,87580,VALDEZ,NM,36.555801754,-105.47744649,36.555801754,-105.47744649,-11741695.6334416,4377370.82126735
31457,87581,VALLECITOS,NM,36.593259322,-106.12525085,36.593259322,-106.12525085,-11813808.8849304,4382563.01247862
31458,87582,VELARDE,NM,36.123,-105.8886,36.123,-105.8886,-11787465.0328126,4317559.20785575
31459,87583,VILLANUEVA,NM,35.222,-105.3424,35.222,-105.3424,-11726662.3269413,4194091.13204287
31460,87592,SANTA FE,NM,35.636269,-106.01884,35.636269,-106.01884,-11801963.2832935,4250687.27986058
31461,87594,SANTA FE,NM,35.6927,-105.9511,35.6927,-105.9511,-11794422.5009872,4258419.33561145
31462,87701,LAS VEGAS,NM,35.598382112,-105.23548633,35.598382112,-105.23548633,-11714760.7516381,4245499.16188137
31463,87710,ANGEL FIRE,NM,36.589898584,-105.07813852,36.589898584,-105.07813852,-11697244.8735515,4382097.05997127
31464,87711,ANTON CHICO,NM,34.922312805,-105.12549895,34.922312805,-105.12549895,-11702517.0125028,4153328.76981551
31465,87712,BUENA VISTA,NM,35.981105682,-105.10119545,35.981105682,-105.10119545,-11699811.5592583,4298021.85437587
31466,87713,CHACON,NM,36.092364651,-105.29314651,36.092364651,-105.29314651,-11721179.4535147,4313338.05966259
31467,87714,CIMARRON,NM,36.50494242,-104.91233648,36.50494242,-104.91233648,-11678787.8748862,4370324.96738008
31468,87715,CLEVELAND,NM,36.002751771,-105.03155206,36.002751771,-105.03155206,-11692058.8925464,4301000.01809664
31469,87718,EAGLE NEST,NM,36.586053363,-105.10422061,36.586053363,-105.10422061,-11700148.3185291,4381563.9607756
31470,87722,GUADALUPITA,NM,36.09784559,-105.15374599,36.09784559,-105.15374599,-11705661.458612,4314093.14007341
31471,87723,HOLMAN,NM,36.050184795,-105.06816579,36.050184795,-105.06816579,-11696134.714326,4307528.92144289
31472,87724,LA LOMA,NM,34.958618057,-105.09958224,34.958618057,-105.09958224,-11699631.9775426,4158258.92434884
31473,87728,MAXWELL,NM,36.487259148,-104.44979016,36.487259148,-104.44979016,-11627297.4540755,4367876.28051963
31474,87729,MIAMI,NM,36.394467444,-104.80299383,36.394467444,-104.80299383,-11666615.9067662,4355036.12129942
31475,87730,MILLS,NM,35.89716993,-104.00807247,35.89716993,-104.00807247,-11578125.6657503,4286481.32230995
31476,87731,MONTEZUMA,NM,35.652417486,-105.30075943,35.652417486,-105.30075943,-11722026.9198926,4252899.3530392
31477,87732,MORA,NM,35.997816388,-105.11584354,35.997816388,-105.11584354,-11701442.1771782,4300320.91456021
31478,87733,MOSQUERO,NM,35.797578867,-103.88223036,35.797578867,-103.88223036,-11564116.9861447,4272804.16401402
31479,87734,OCATE,NM,36.008049853,-104.84867463,36.008049853,-104.84867463,-11671701.0701612,4301729.07594288
31480,87735,OJO FELIZ,NM,36.00809863,-104.75785068,36.00809863,-104.75785068,-11661590.5942954,4301735.78827017
31481,87736,RAINSVILLE,NM,35.9597,-105.2283,35.9597,-105.2283,-11713960.7730418,4295077.57013056
31482,87740,RATON,NM,36.895135644,-104.43630155,36.895135644,-104.43630155,-11625795.9088788,4424500.11049142
31483,87742,ROCIADA,NM,35.55443064,-104.6489587,35.55443064,-104.6489587,-11649468.7945303,4239483.65384721
31484,87743,ROY,NM,35.861715807,-103.94350527,35.861715807,-103.94350527,-11570938.0779243,4281610.32516203
31485,87745,SAPELLO,NM,35.768426964,-105.23172273,35.768426964,-105.23172273,-11714341.7896025,4268803.8856576
31486,87746,SOLANO,NM,35.79432451,-103.90465577,35.79432451,-103.90465577,-11566613.3713668,4272357.52233616
31487,87747,SPRINGER,NM,36.557330542,-104.92260304,36.557330542,-104.92260304,-11679930.7431176,4377582.68535633
31488,87749,UTE PARK,NM,36.6277,-105.0633,36.6277,-105.0633,-11695593.0570609,4387339.24107374
31489,87750,VALMORA,NM,35.993136231,-104.862419,35.993136231,-104.862419,-11673231.0864309,4299676.96911077
31490,87752,WAGON MOUND,NM,36.007264438,-104.78442891,36.007264438,-104.78442891,-11664549.2693252,4301620.99355468
31491,87753,WATROUS,NM,36.0081,-104.7553,36.0081,-104.7553,-11661306.6538966,4301735.97679942
31492,87801,SOCORRO,NM,34.052758583,-106.9035241,34.052758583,-106.9035241,-11900445.8668184,4035888.41671355
31493,87820,ARAGON,NM,33.840889855,-108.50050145,33.840889855,-108.50050145,-12078220.5722288,4007457.37782294
31494,87821,DATIL,NM,33.961757813,-108.08256282,33.961757813,-108.08256282,-12031695.8567544,4023668.18992469
31495,87823,LEMITAR,NM,34.121147465,-106.8466691,34.121147465,-106.8466691,-11894116.7971694,4045080.79403657
31496,87824,LUNA,NM,33.84685,-108.48622143,33.84685,-108.48622143,-12076630.9276739,4008256.21436408
31497,87825,MAGDALENA,NM,34.078698301,-107.26309252,34.078698301,-107.26309252,-11940472.8402382,4039374.18664999
31498,87827,PIE TOWN,NM,33.89694687,-108.1057638,33.89694687,-108.1057638,-12034278.5780339,4014972.88807097
31499,87828,POLVADERA,NM,34.172076433,-106.85983967,34.172076433,-106.85983967,-11895582.9383153,4051931.15652501
31500,87829,QUEMADO,NM,33.914921467,-108.16449082,33.914921467,-108.16449082,-12040816.0399961,4017383.77079501
31501,87830,RESERVE,NM,33.8229,-108.5398,33.8229,-108.5398,-12082595.2668038,4005046.54047092
31502,87831,SAN ACACIA,NM,34.192601206,-107.03520181,34.192601206,-107.03520181,-11915104.1624445,4054693.0747137
31503,87832,SAN ANTONIO,NM,33.948331867,-106.70010377,33.948331867,-106.70010377,-11877801.2192658,4021866.36641836
31504,87901,TRUTH OR CONSEQUENCES,NM,33.13372978,-107.24315381,33.13372978,-107.24315381,-11938253.2731939,3913067.83719266
31505,87930,ARREY,NM,33.021064789,-107.56182958,33.021064789,-107.56182958,-11973728.0976385,3898100.29571157
31506,87931,CABALLO,NM,32.886716462,-107.43590187,32.886716462,-107.43590187,-11959709.8890845,3880277.10375283
31507,87933,DERRY,NM,33.1296,-106.7857,33.1296,-106.7857,-11887329.7480033,3912518.85726195
31508,87935,ELEPHANT BUTTE,NM,33.129891317,-106.78775142,33.129891317,-106.78775142,-11887558.1110331,3912557.58176789
31509,87936,GARFIELD,NM,32.699857746,-107.20989577,32.699857746,-107.20989577,-11934551.0051163,3855532.52841249
31510,87937,HATCH,NM,32.6657,-107.1369,32.6657,-107.1369,-11926425.1531699,3851014.83276905
31511,87939,MONTICELLO,NM,33.179355,-107.635255,33.179355,-107.635255,-11981901.7780042,3919134.60923904
31512,87940,RINCON,NM,32.6268,-107.0952,32.6268,-107.0952,-11921783.1304038,3845872.03016789
31513,87941,SALEM,NM,32.7305,-107.2432,32.7305,-107.2432,-11938258.4150412,3859586.73736892
31514,87942,WILLIAMSBURG,NM,33.182984286,-107.62127456,33.182984286,-107.62127456,-11980345.4825423,3919617.32989964
31515,87943,WINSTON,NM,33.311123184,-107.66776619,33.311123184,-107.66776619,-11985520.90712,3936673.55094801
31516,88001,LAS CRUCES,NM,32.300995775,-106.75833573,32.300995775,-106.75833573,-11884283.5714009,3802886.17438862
31517,88002,WHITE SANDS MISSILE RANGE,NM,32.416628226,-106.49766767,32.416628226,-106.49766767,-11855266.1356957,3818124.66497869
31518,88003,LAS CRUCES,NM,32.275679611,-106.72410894,32.275679611,-106.72410894,-11880473.4625667,3799552.50914107
31519,88004,LAS CRUCES,NM,32.3109,-106.7825,32.3109,-106.7825,-11886973.5256327,3804190.62894753
31520,88005,LAS CRUCES,NM,32.305034344,-106.78709905,32.305034344,-106.78709905,-11887485.4895369,3803418.0644894
31521,88007,LAS CRUCES,NM,32.351263528,-106.82911674,32.351263528,-106.82911674,-11892162.877392,3809508.25892149
31522,88008,SANTA TERESA,NM,31.870099783,-106.67395135,31.870099783,-106.67395135,-11874889.9451884,3746271.25744758
31523,88011,LAS CRUCES,NM,32.329205049,-106.72380949,32.329205049,-106.72380949,-11880440.1279451,3806601.90523659
31524,88012,LAS CRUCES,NM,32.402976064,-106.7343216,32.402976064,-106.7343216,-11881610.3306775,3816324.51515184
31525,88013,LAS CRUCES,NM,32.348721,-106.762943,32.348721,-106.762943,-11884796.4503513,3809173.2275461
31526,88020,ANIMAS,NM,32.026360875,-108.83351476,32.026360875,-108.83351476,-12115291.4443254,3766771.39923987
31527,88021,ANTHONY,NM,32.000052205,-106.61881347,32.000052205,-106.61881347,-11868752.0244634,3763317.47986409
31528,88022,ARENAS VALLEY,NM,32.782184197,-108.19001635,32.782184197,-108.19001635,-12043657.5289979,3866428.11863918
31529,88023,BAYARD,NM,32.761157039,-108.13299593,32.761157039,-108.13299593,-12037310.0448787,3863644.29735076
31530,88024,BERINO,NM,32.064283605,-106.61237619,32.064283605,-106.61237619,-11868035.4297317,3771751.81031492
31531,88025,BUCKHORN,NM,32.954968073,-108.75677255,32.954968073,-108.75677255,-12106748.5405859,3889328.25253439
31532,88030,DEMING,NM,32.240216361,-107.74462517,32.240216361,-107.74462517,-11994076.8096365,3794884.22634558
31533,88031,DEMING,NM,32.267471,-107.759959,32.267471,-107.759959,-11995783.763784,3798471.78837347
31534,88032,DONA ANA,NM,32.389404,-106.814341,32.389404,-106.814341,-11890518.0495391,3814535.1967329
31535,88033,FAIRACRES,NM,32.3199,-106.8404,32.3199,-106.8404,-11893418.9241497,3805376.11453261
31536,88034,FAYWOOD,NM,32.7168,-107.9271,32.7168,-107.9271,-12014389.8147947,3857773.9484702
31537,88039,GLENWOOD,NM,33.436226281,-108.88410799,33.436226281,-108.88410799,-12120923.4569266,3953349.88496918
31538,88041,HANOVER,NM,32.792352358,-107.94762633,32.792352358,-107.94762633,-12016674.7953982,3867774.53480454
31539,88042,HILLSBORO,NM,32.874303284,-107.60774352,32.874303284,-107.60774352,-11978839.2140596,3878631.68685202
31540,88043,HURLEY,NM,32.703187383,-108.12884463,32.703187383,-108.12884463,-12036847.9242766,3855972.9978955
31541,88044,LA MESA,NM,32.142253968,-106.71684005,32.142253968,-106.71684005,-11879664.2934332,3781998.19012903
31542,88045,LORDSBURG,NM,32.374735347,-108.74268688,32.374735347,-108.74268688,-12105180.530974,3812601.60814651
31543,88046,MESILLA,NM,32.273785,-106.795562,32.273785,-106.795562,-11888427.5808215,3799303.06173757
31544,88047,MESILLA PARK,NM,32.200235537,-106.72731128,32.200235537,-106.72731128,-11880829.9454248,3789623.44760898
31545,88048,MESQUITE,NM,32.118464637,-106.6505937,32.118464637,-106.6505937,-11872289.7834843,3778871.01672356
31546,88049,MIMBRES,NM,32.869218827,-107.94854039,32.869218827,-107.94854039,-12016776.5480919,3877957.78804676
31547,88051,MULE CREEK,NM,32.8503,-108.7824,32.8503,-108.7824,-12109601.3752702,3875450.60788777
31548,88053,PINOS ALTOS,NM,32.879434966,-108.21970959,32.879434966,-108.21970959,-12046962.9653547,3879311.88409506
31549,88055,REDROCK,NM,32.761250926,-108.75536657,32.761250926,-108.75536657,-12106592.0276082,3863656.72574923
31550,88056,RODEO,NM,32.052953841,-108.79112966,32.052953841,-108.79112966,-12110573.1565762,3770263.65057233
31551,88061,SILVER CITY,NM,32.779886792,-108.28139771,32.779886792,-108.28139771,-12053830.0554611,3866123.92926732
31552,88062,SILVER CITY,NM,32.77151,-108.274743,32.77151,-108.274743,-12053089.2565326,3865014.86131239
